850	50.0
851	-20.0
852	10.0
853	10.0
854	50.0
855	-20.0
856	60.0
857	10.0
858	-30.0
859	-40.0
860	50.0
861	40.0
862	20.0
863	90.0
864	0.0
865	40.0
866	50.0
867	0.0
868	-30.0
869	-20.0
870	0.0
871	40.0
872	20.0
873	40.0
874	-10.0
875	30.0
876	40.0
877	50.0
878	50.0
879	0.0
880	135.0
881	0.0
882	10.0
883	20.0
884	80.0
885	10.0
886	-10.0
887	10.0
888	60.0
889	0.0
890	0.0
891	40.0
892	-10.0
893	0.0
894	70.0
895	50.0
896	150.0
897	50.0
898	80.0
899	30.0
900	0.0
901	60.0
902	-20.0
903	10.0
904	-10.0
905	0.0
906	80.0
907	70.0
908	-10.0
909	50.0
910	10.0
911	50.0
912	10.0
913	-10.0
914	30.0
915	50.0
916	40.0
917	90.0
918	-10.0
919	-30.0
920	50.0
921	10.0
922	60.0
923	70.0
924	0.0
925	40.0
926	80.0
927	-30.0
928	30.0
929	-10.0
930	50.0
931	50.0
932	10.0
933	20.0
934	-30.0
935	20.0
936	10.0
937	20.0
938	-20.0
939	90.0
940	-10.0
941	70.0
942	0.0
943	10.0
944	0.0
945	0.0
946	40.0
947	40.0
948	-20.0
949	60.0
950	60.0
951	40.0
952	0.0
953	60.0
954	10.0
955	-30.0
956	100.0
957	80.0
958	-40.0
959	-10.0
960	120.0
961	0.0
962	10.0
963	-40.0
964	20.0
965	-20.0
966	-10.0
967	-10.0
968	30.0
969	-10.0
970	-10.0
971	70.0
972	80.0
973	40.0
974	50.0
975	0.0
976	-10.0
977	-20.0
978	70.0
979	120.0
980	10.0
981	40.0
982	50.0
983	-10.0
984	70.0
985	-20.0
986	0.0
987	70.0
988	10.0
989	0.0
990	90.0
991	-30.0
992	0.0
993	20.0
994	20.0
995	-30.0
996	40.0
997	60.0
998	40.0
999	120.0
1000	0.0
1001	50.0
1002	0.0
1003	10.0
1004	0.0
1005	0.0
1006	50.0
1007	20.0
1008	60.0
1009	40.0
1010	50.0
1011	20.0
1012	-10.0
1013	70.0
1014	-20.0
1015	70.0
1016	20.0
1017	100.0
1018	10.0
1019	-10.0
1020	-20.0
1021	0.0
1022	30.0
1023	135.0
1024	20.0
1025	20.0
1026	10.0
1027	20.0
1028	0.0
1029	60.0
1030	10.0
1031	30.0
1032	50.0
1033	-20.0
1034	20.0
1035	0.0
1036	50.0
1037	-10.0
1038	0.0
1039	60.0
1040	0.0
1041	135.0
1042	-10.0
1043	50.0
1044	60.0
1045	10.0
1046	50.0
1047	60.0
1048	10.0
1049	60.0
1050	40.0
1051	90.0
1052	90.0
1053	-10.0
1054	0.0
1055	20.0
1056	20.0
1057	50.0
1058	-20.0
1059	20.0
1060	-20.0
1061	-10.0
1062	0.0
1063	-10.0
1064	0.0
1065	80.0
1066	10.0
1067	40.0
1068	-30.0
1069	-30.0
1070	-10.0
1071	-10.0
1072	40.0
1073	110.0
1074	-30.0
1075	50.0
1076	70.0
1077	0.0
1078	40.0
1079	20.0
1080	60.0
1081	0.0
1082	10.0
1083	30.0
1084	0.0
1085	-20.0
1086	-10.0
1087	-20.0
1088	0.0
1089	10.0
1090	-10.0
1091	40.0
1092	0.0
1093	135.0
1094	-10.0
1095	40.0
1096	60.0
1097	70.0
1098	50.0
1099	-30.0
1100	20.0
1101	-10.0
1102	-10.0
1103	10.0
1104	10.0
1105	-20.0
1106	-10.0
1107	70.0
1108	70.0
1109	30.0
1110	-10.0
1111	120.0
1112	10.0
1113	50.0
1114	20.0
1115	70.0
1116	90.0
1117	120.0
1118	60.0
1119	40.0
1120	80.0
1121	10.0
1122	-30.0
1123	-20.0
1124	20.0
1125	0.0
1126	-30.0
1127	-10.0
1128	60.0
1129	10.0
1130	195.0
1131	40.0
1132	-20.0
1133	10.0
1134	10.0
1135	-30.0
1136	20.0
1137	-10.0
1138	90.0
1139	0.0
1140	20.0
1141	80.0
1142	-10.0
1143	-10.0
1144	-20.0
1145	40.0
1146	20.0
1147	0.0
1148	0.0
1149	30.0
1150	-10.0
1151	10.0
1152	-30.0
1153	-40.0
1154	-10.0
1155	80.0
1156	-10.0
1157	-20.0
1158	-10.0
1159	-20.0
1160	50.0
1161	50.0
1162	-10.0
1163	10.0
1164	50.0
1165	-10.0
1166	90.0
1167	10.0
1168	40.0
1169	10.0
1170	60.0
1171	-10.0
1172	10.0
1173	135.0
1174	10.0
1175	20.0
1176	60.0
1177	90.0
1178	70.0
1179	-30.0
1180	0.0
1181	70.0
1182	60.0
1183	80.0
1184	135.0
1185	0.0
1186	30.0
1187	10.0
1188	-20.0
1189	20.0
1190	0.0
1191	0.0
1192	-10.0
1193	-20.0
1194	110.0
1195	70.0
1196	0.0
1197	-20.0
1198	50.0
1199	165.0
1200	165.0
1201	0.0
1202	60.0
1203	60.0
1204	0.0
1205	70.0
1206	0.0
1207	10.0
1208	50.0
1209	-10.0
1210	0.0
1211	30.0
1212	-20.0
1213	-10.0
1214	10.0
1215	50.0
1216	10.0
1217	-20.0
1218	10.0
1219	20.0
1220	50.0
1221	40.0
1222	20.0
1223	-30.0
1224	-20.0
1225	0.0
1226	-20.0
1227	30.0
1228	40.0
1229	0.0
1230	60.0
1231	-10.0
1232	150.0
1233	-10.0
1234	40.0
1235	90.0
1236	50.0
1237	20.0
1238	30.0
1239	40.0
1240	40.0
1241	-20.0
1242	-20.0
1243	50.0
1244	-30.0
1245	0.0
1246	50.0
1247	50.0
1248	-10.0
1249	-10.0
1250	80.0
1251	135.0
1252	40.0
1253	0.0
1254	-10.0
1255	20.0
1256	0.0
1257	0.0
1258	20.0
1259	0.0
1260	70.0
1261	10.0
1262	40.0
1263	10.0
1264	50.0
1265	-10.0
1266	0.0
1267	-20.0
1268	-20.0
1269	0.0
1270	-10.0
1271	20.0
1272	50.0
1273	0.0
1274	0.0
1275	-30.0
1276	60.0
1277	-10.0
1278	50.0
1279	10.0
1280	70.0
1281	0.0
1282	-20.0
1283	20.0
1284	10.0
1285	0.0
1286	-10.0
1287	40.0
1288	40.0
1289	10.0
1290	-20.0
1291	20.0
1292	60.0
1293	50.0
1294	10.0
1295	50.0
1296	80.0
1297	-10.0
1298	-20.0
1299	40.0
1300	40.0
1301	20.0
1302	40.0
1303	80.0
1304	40.0
1305	50.0
1306	0.0
1307	135.0
1308	60.0
1309	-20.0
1310	10.0
1311	10.0
1312	20.0
1313	90.0
1314	50.0
1315	-20.0
1316	60.0
1317	80.0
1318	20.0
1319	40.0
1320	50.0
1321	10.0
1322	-20.0
1323	-10.0
1324	0.0
1325	50.0
1326	20.0
1327	50.0
1328	80.0
1329	50.0
1330	40.0
1331	-10.0
1332	100.0
1333	50.0
1334	0.0
1335	10.0
1336	80.0
1337	0.0
1338	-20.0
1339	-10.0
1340	40.0
1341	60.0
1342	-10.0
1343	-40.0
1344	40.0
1345	50.0
1346	60.0
1347	10.0
1348	20.0
1349	80.0
1350	40.0
1351	10.0
1352	-30.0
1353	-30.0
1354	40.0
1355	20.0
1356	60.0
1357	80.0
1358	0.0
1359	-30.0
1360	80.0
1361	10.0
1362	-10.0
1363	30.0
1364	0.0
1365	0.0
1366	60.0
1367	70.0
1368	-20.0
1369	-20.0
1370	-20.0
1371	-10.0
1372	50.0
1373	0.0
1374	-30.0
1375	0.0
1376	10.0
1377	80.0
1378	60.0
1379	-20.0
1380	50.0
1381	70.0
1382	0.0
1383	50.0
1384	-10.0
1385	20.0
1386	70.0
1387	70.0
1388	90.0
1389	70.0
1390	-10.0
1391	20.0
1392	10.0
1393	-10.0
1394	40.0
1395	-30.0
1396	20.0
1397	60.0
1398	-10.0
1399	-10.0
1400	50.0
1401	0.0
1402	0.0
1403	0.0
1404	10.0
1405	10.0
1406	70.0
1407	50.0
1408	135.0
1409	60.0
1410	50.0
1411	-20.0
1412	50.0
1413	50.0
1414	10.0
1415	10.0
1416	-30.0
1417	-10.0
1418	-40.0
1419	-30.0
1420	0.0
1421	20.0
1422	0.0
1423	90.0
1424	-10.0
1425	50.0
1426	20.0
1427	10.0
1428	30.0
1429	-20.0
1430	-10.0
1431	30.0
1432	70.0
1433	10.0
1434	70.0
1435	10.0
1436	-10.0
1437	0.0
1438	60.0
1439	80.0
1440	30.0
1441	10.0
1442	90.0
1443	60.0
1444	50.0
1445	-20.0
1446	120.0
1447	-30.0
1448	-20.0
1449	-20.0
1450	-10.0
1451	0.0
1452	-10.0
1453	-10.0
1454	10.0
1455	10.0
1456	50.0
1457	-10.0
1458	80.0
1459	50.0
1460	10.0
1461	-10.0
1462	120.0
1463	40.0
1464	20.0
1465	10.0
1466	-20.0
1467	70.0
1468	50.0
1469	110.0
1470	20.0
1471	60.0
1472	10.0
1473	0.0
1474	-30.0
1475	-10.0
1476	-30.0
1477	30.0
1478	30.0
1479	80.0
1480	70.0
1481	-30.0
1482	135.0
1483	-10.0
1484	0.0
1485	120.0
1486	50.0
1487	-30.0
1488	70.0
1489	90.0
1490	90.0
1491	40.0
1492	60.0
1493	-30.0
1494	40.0
1495	20.0
1496	50.0
1497	10.0
1498	-40.0
1499	60.0
1500	10.0
1501	-30.0
1502	-10.0
1503	0.0
1504	70.0
1505	60.0
1506	10.0
1507	10.0
1508	60.0
1509	20.0
1510	30.0
1511	60.0
1512	10.0
1513	50.0
1514	0.0
1515	90.0
1516	70.0
1517	40.0
1518	0.0
1519	330.0
1520	10.0
1521	0.0
1522	40.0
1523	30.0
1524	-10.0
1525	40.0
1526	0.0
1527	20.0
1528	100.0
1529	80.0
1530	40.0
1531	50.0
1532	30.0
1533	50.0
1534	0.0
1535	-20.0
1536	90.0
1537	50.0
1538	80.0
1539	70.0
1540	40.0
1541	-20.0
1542	-10.0
1543	10.0
1544	60.0
1545	40.0
1546	-30.0
1547	60.0
1548	-30.0
1549	0.0
1550	40.0
1551	-20.0
1552	90.0
1553	80.0
1554	50.0
1555	-20.0
1556	100.0
1557	0.0
1558	-10.0
1559	30.0
1560	-10.0
1561	30.0
1562	0.0
1563	60.0
1564	0.0
1565	10.0
1566	0.0
1567	60.0
1568	0.0
1569	0.0
1570	-20.0
1571	10.0
1572	-10.0
1573	10.0
1574	60.0
1575	20.0
1576	-20.0
1577	70.0
1578	10.0
1579	40.0
1580	10.0
1581	0.0
1582	60.0
1583	-30.0
1584	-10.0
1585	100.0
1586	70.0
1587	10.0
1588	10.0
1589	-10.0
1590	195.0
1591	60.0
1592	0.0
1593	0.0
1594	70.0
1595	50.0
1596	40.0
1597	90.0
1598	240.0
1599	20.0
1600	-20.0
1601	10.0
1602	0.0
1603	10.0
1604	0.0
1605	20.0
1606	20.0
1607	90.0
1608	50.0
1609	50.0
1610	40.0
1611	40.0
1612	70.0
1613	10.0
1614	60.0
1615	-10.0
1616	50.0
1617	120.0
1618	0.0
1619	70.0
1620	70.0
1621	80.0
1622	-10.0
1623	40.0
1624	10.0
1625	50.0
1626	40.0
1627	80.0
1628	70.0
1629	50.0
1630	50.0
1631	50.0
1632	0.0
1633	110.0
1634	30.0
1635	60.0
1636	50.0
1637	40.0
1638	30.0
1639	10.0
1640	10.0
1641	10.0
1642	0.0
1643	50.0
1644	225.0
1645	80.0
1646	10.0
1647	40.0
1648	30.0
1649	0.0
1650	10.0
1651	50.0
1652	80.0
1653	10.0
1654	-20.0
1655	10.0
1656	0.0
1657	50.0
1658	50.0
1659	0.0
1660	80.0
1661	10.0
1662	60.0
1663	10.0
1664	10.0
1665	-10.0
1666	80.0
1667	-10.0
1668	-30.0
1669	60.0
1670	20.0
1671	50.0
1672	-10.0
1673	40.0
1674	10.0
1675	10.0
1676	90.0
1677	60.0
1678	-30.0
1679	50.0
1680	-20.0
1681	50.0
1682	0.0
1683	-20.0
1684	50.0
1685	135.0
1686	-40.0
1687	-10.0
1688	-10.0
1689	-10.0
1690	0.0
1691	40.0
1692	-10.0
1693	-10.0
1694	10.0
1695	-10.0
1696	20.0
1697	10.0
1698	80.0
1699	80.0
1700	0.0
1701	60.0
1702	40.0
1703	60.0
1704	-20.0
1705	60.0
1706	0.0
1707	90.0
1708	0.0
1709	10.0
1710	60.0
1711	-20.0
1712	-30.0
1713	70.0
1714	-10.0
1715	0.0
1716	60.0
1717	110.0
1718	50.0
1719	20.0
1720	135.0
1721	70.0
1722	80.0
1723	10.0
1724	-10.0
1725	60.0
1726	10.0
1727	-10.0
1728	-30.0
1729	150.0
1730	-20.0
1731	-20.0
1732	0.0
1733	10.0
1734	-10.0
1735	60.0
1736	10.0
1737	0.0
1738	0.0
1739	70.0
1740	0.0
1741	-10.0
1742	-10.0
1743	10.0
1744	-20.0
1745	-20.0
1746	10.0
1747	60.0
1748	10.0
1749	20.0
1750	20.0
1751	90.0
1752	-10.0
1753	-30.0
1754	0.0
1755	110.0
1756	-20.0
1757	-10.0
1758	20.0
1759	0.0
1760	-10.0
1761	60.0
1762	-10.0
1763	0.0
1764	-30.0
1765	-10.0
1766	-20.0
1767	0.0
1768	60.0
1769	30.0
1770	60.0
1771	-30.0
1772	-20.0
1773	-40.0
1774	0.0
1775	50.0
1776	10.0
1777	50.0
1778	-20.0
1779	0.0
1780	135.0
1781	-10.0
1782	50.0
1783	-20.0
1784	0.0
1785	0.0
1786	10.0
1787	0.0
1788	40.0
1789	0.0
1790	20.0
1791	-20.0
1792	-20.0
1793	60.0
1794	60.0
1795	40.0
1796	70.0
1797	50.0
1798	10.0
1799	40.0
1800	60.0
1801	-20.0
1802	70.0
1803	-20.0
1804	-30.0
1805	40.0
1806	40.0
1807	120.0
1808	10.0
1809	0.0
1810	-20.0
1811	-10.0
1812	-10.0
1813	40.0
1814	40.0
1815	110.0
1816	0.0
1817	20.0
1818	40.0
1819	70.0
1820	-30.0
1821	-10.0
1822	30.0
1823	10.0
1824	-30.0
1825	50.0
1826	40.0
1827	-10.0
1828	100.0
1829	60.0
1830	60.0
1831	70.0
1832	50.0
1833	-20.0
1834	0.0
1835	20.0
1836	40.0
1837	50.0
1838	60.0
1839	0.0
1840	0.0
1841	20.0
1842	150.0
1843	10.0
1844	50.0
1845	0.0
1846	120.0
1847	-20.0
1848	10.0
1849	-10.0
1850	-10.0
1851	20.0
1852	-20.0
1853	50.0
1854	-20.0
1855	0.0
1856	0.0
1857	20.0
1858	40.0
1859	50.0
1860	20.0
1861	-30.0
1862	20.0
1863	10.0
1864	80.0
1865	30.0
1866	0.0
1867	-20.0
1868	70.0
1869	-30.0
1870	40.0
1871	-10.0
1872	40.0
1873	80.0
1874	0.0
1875	20.0
1876	-10.0
1877	180.0
1878	-20.0
1879	10.0
1880	-10.0
1881	-10.0
1882	50.0
1883	40.0
1884	80.0
1885	50.0
1886	50.0
1887	-40.0
1888	80.0
1889	0.0
1890	-30.0
1891	-20.0
1892	10.0
1893	120.0
1894	30.0
1895	0.0
1896	-10.0
1897	0.0
1898	20.0
1899	-20.0
1900	10.0
1901	40.0
1902	10.0
1903	0.0
1904	30.0
1905	70.0
1906	60.0
1907	-20.0
1908	50.0
1909	-20.0
1910	-20.0
1911	90.0
1912	60.0
1913	10.0
1914	90.0
1915	30.0
1916	-30.0
1917	80.0
1918	40.0
1919	-10.0
1920	50.0
1921	40.0
1922	0.0
1923	20.0
1924	-20.0
1925	60.0
1926	10.0
1927	-20.0
1928	-10.0
1929	80.0
1930	-10.0
1931	30.0
1932	70.0
1933	0.0
1934	0.0
1935	-20.0
1936	40.0
1937	-10.0
1938	-20.0
1939	20.0
1940	-10.0
1941	60.0
1942	20.0
1943	0.0
1944	-40.0
1945	-20.0
1946	60.0
1947	0.0
1948	50.0
1949	-10.0
1950	10.0
1951	80.0
1952	70.0
1953	-20.0
1954	20.0
1955	30.0
1956	-30.0
1957	-20.0
1958	50.0
1959	10.0
1960	40.0
1961	40.0
1962	10.0
1963	0.0
1964	30.0
1965	0.0
1966	10.0
1967	0.0
1968	-20.0
1969	80.0
1970	20.0
1971	240.0
1972	50.0
1973	0.0
1974	60.0
1975	50.0
1976	30.0
1977	20.0
1978	60.0
1979	10.0
1980	10.0
1981	0.0
1982	40.0
1983	240.0
1984	50.0
1985	20.0
1986	-20.0
1987	20.0
1988	-20.0
1989	-20.0
1990	10.0
1991	0.0
1992	40.0
1993	90.0
1994	10.0
1995	20.0
1996	40.0
1997	50.0
1998	0.0
1999	90.0
2000	40.0
2001	40.0
2002	0.0
2003	50.0
2004	-40.0
2005	50.0
2006	-10.0
2007	-20.0
2008	90.0
2009	60.0
2010	20.0
2011	10.0
2012	40.0
2013	60.0
2014	-30.0
2015	60.0
2016	-20.0
2017	10.0
2018	10.0
2019	0.0
2020	10.0
2021	0.0
2022	120.0
2023	10.0
2024	70.0
2025	-20.0
2026	-30.0
2027	40.0
2028	-20.0
2029	-10.0
2030	80.0
2031	50.0
2032	-20.0
2033	10.0
2034	60.0
2035	10.0
2036	-20.0
2037	90.0
2038	60.0
2039	165.0
2040	50.0
2041	0.0
2042	-10.0
2043	-10.0
2044	0.0
2045	30.0
2046	0.0
2047	0.0
2048	-20.0
2049	-10.0
2050	10.0
2051	30.0
2052	70.0
2053	150.0
2054	20.0
2055	-10.0
2056	20.0
2057	60.0
2058	195.0
2059	0.0
2060	70.0
2061	0.0
2062	100.0
2063	40.0
2064	50.0
2065	50.0
2066	-10.0
2067	50.0
2068	10.0
2069	0.0
2070	-10.0
2071	-10.0
2072	100.0
2073	-20.0
2074	50.0
2075	10.0
2076	30.0
2077	-20.0
2078	20.0
2079	-30.0
